id,title,mpaa_rating,studio,franchise,budget,dom_gross,world_gross,dom_net,world_net,popularity,user_rating,total_votes,rating_id,release_date,is_franchise,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
tt2671706,Fences,PG-13,Paramount Pictures,,25.059,60.227,67.187,35.168,42.128,14.387,7.0,88584.0,3,2016-12-16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt4411596,My Cousin Rachel,PG-13,Fox Searchlight Pictures,,,2.787,9.438,,,14.373,5.8,15894.0,3,2017-06-08,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0475276,United 93,R,Universal Pictures,,20.704,39.558,96.831,18.854,76.127,14.369000000000002,7.1,864.0,4,2006-04-28,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
tt2547584,The Light Between Oceans,PG-13,Walt Disney Studios Motion Pictures,,20.882,13.099,25.193,-7.783,4.311,14.363,7.15,47262.0,3,2016-09-02,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0482599,Shutter,PG-13,Twentieth Century Fox,,9.63,31.21,57.981,21.58,48.351,14.362,5.4,422.0,3,2008-03-21,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
tt0286788,What A Girl Wants,PG,Warner Bros.,,33.59,48.511,68.164,14.921,34.574,14.362,6.1,1133.0,2,2003-03-27,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt5390504,Detroit,R,Annapurna Pictures,,34.88,17.225,23.96,-17.655,-10.92,14.349,7.35,41459.0,4,2017-07-28,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
tt2212008,The Bag Man,R,Cinedigm Entertainment Group,,,0.062,0.503,,,14.342,5.25,15715.0,4,2014-02-28,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
tt0191754,28 Days,PG-13,Sony Pictures Entertainment (SPE),,61.188,52.893,88.508,-8.295,27.32,14.339,6.0,566.0,3,2000-04-06,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt2978462,Dolphin Tale 2,PG,Warner Bros.,Dolphin Tale,39.218,45.782,62.994,6.564,23.776,14.33,6.65,7829.0,2,2014-09-11,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
tt1414382,You Again,PG,Walt Disney Studios Motion Pictures,,23.456,30.143,38.054,6.687,14.598,14.329,6.05,47624.0,2,2010-09-24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt0482527,Its A Boy Girl Thing,PG-13,Alliance Atlantis Vivafilm,,,0.001,9.268,,,14.326,6.5,751.0,3,2006-12-26,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
tt4827558,High Life,R,A24,,,1.231,2.142,,,14.322,5.9,11095.0,4,2018-11-07,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
tt3835080,31,R,Saban Films,,,0.814,0.888,,,14.318,5.199999999999999,15565.0,4,2016-09-15,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
tt2381111,Brooklyn,PG-13,Fox Searchlight Pictures,,,40.892,66.238,,,14.315,7.4,119408.0,3,2015-10-20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0179116,But Im A Cheerleader,R,Lionsgate,,1.708,3.139,3.632,1.431,1.924,14.307,6.8,307.0,4,2000-07-07,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt4943322,The Ottoman Lieutenant,R,Paladin,,,0.247,0.425,,,14.293,6.4,22743.0,4,2017-03-10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
tt1352824,Chloe,R,Sony Pictures Classics,,16.551,3.636,16.147,-12.915,-0.404,14.292,5.9,1187.0,4,2009-03-25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
tt6212478,American Animals,R,The Orchard,,,2.868,4.096,,,14.29,6.95,29513.0,4,2018-06-01,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
tt5175450,Mark Felt The Man Who Brought Down The White House,PG-13,Sony Pictures Classics,,,0.789,4.485,,,14.283,6.2,9652.0,3,2017-09-28,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
tt5213534,Supersonic,R,A24,,,0.254,1.543,,,14.281,7.7,8769.0,4,2016-10-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
tt0250720,See Spot Run,PG,Warner Bros.,,35.32,46.203,59.639,10.883,24.319,14.281,5.1,118.0,2,2001-03-02,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt2172584,Maps To The Stars,R,Focus World,,,0.382,4.914,,,14.28,6.15,35813.0,4,2014-05-21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1438176,Fright Night,R,Walt Disney Studios Motion Pictures,Fright Night,34.417,20.997,47.039,-13.42,12.622,14.274,6.25,95846.0,4,2011-08-18,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt1082868,Quarantine,R,Screen Gems,,14.445,38.148,50.101,23.703,35.656,14.269,5.7,857.0,4,2008-10-10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
tt0405336,Southland Tales,R,The Samuel Goldwyn Company,,,0.346,0.47,,,14.269,5.0,339.0,4,2006-05-15,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False
tt0318627,Resident Evil Apocalypse,R,Screen Gems,Resident Evil,62.466,67.03,167.351,4.564,104.885,14.268,6.3,2842.0,4,2004-09-10,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
tt6439020,The Personal History Of David Copperfield,PG,Searchlight Pictures,,,1.842,13.75,,,14.263,6.9,112.0,2,2019-11-07,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1480295,Killing Season,R,Millennium Entertainment,,,0.044,1.186,,,14.26,5.45,34266.0,4,2013-07-12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt0814335,The Stepfather,PG-13,Screen Gems,"Stepfather, The",23.645,34.359,35.719,10.714,12.074,14.255999999999998,5.7,523.0,3,2009-10-16,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt2378507,The Glass Castle,PG-13,Lionsgate,,,17.72,22.66,,,14.255,7.15,24070.0,3,2017-08-10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1440728,The American,R,Focus Features,,23.456,41.759,79.606,18.303,56.15,14.253,6.1,87753.0,4,2010-08-31,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
tt0183523,Mission To Mars,PG,Walt Disney Studios Motion Pictures,,135.184,86.63,154.382,-48.554,19.198,14.249,5.9,874.0,2,2000-03-10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
tt0279331,Dark Blue,R,United Artists,,20.386,12.572,16.513,-7.814,-3.873,14.248,6.2,172.0,4,2002-12-14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3416532,A Monster Calls,PG-13,Focus Features,,,3.906,49.396,,,14.239,7.35,72800.0,3,2016-01-01,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
tt0964539,Pathology,R,Metro-Goldwyn-Mayer (MGM),,,0.132,3.894,,,14.231,5.7,288.0,4,2008-04-11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
tt6964076,Pavarotti,PG-13,CBS Films,,,4.517,7.742,,,14.229,7.449999999999999,83.0,3,2019-06-04,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0457400,Land Of The Lost,PG-13,Universal Pictures,,118.224,58.448,81.767,-59.776,-36.457,14.227,5.4,826.0,3,2009-06-05,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
tt0382992,Stealth,PG-13,Sony Pictures Entertainment (SPE),,173.758,41.337,102.026,-132.421,-71.732,14.225,5.2,645.0,3,2005-07-27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1656186,Stolen,R,Millennium Entertainment,,,0.343,19.608,,,14.220999999999998,5.4,42004.0,4,2012-09-06,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
tt4714782,Personal Shopper,R,IFC Films,,,1.363,2.966,,,14.22,6.0,31456.0,4,2016-10-19,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
tt2193215,The Counselor,R,Twentieth Century Fox,,27.673,18.788,78.6,-8.885,50.927,14.22,5.199999999999999,93394.0,4,2013-10-25,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
tt0976238,Old Dogs,PG,Walt Disney Studios Motion Pictures,,41.378,58.511,114.386,17.133,73.008,14.22,5.5,486.0,2,2009-11-24,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0243736,40 Days And 40 Nights,R,Miramax,,23.104,51.57,129.272,28.466,106.168,14.216,5.4,769.0,4,2002-03-01,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt0367479,After The Sunset,PG-13,New Line Cinema,,76.932,37.256,66.403,-39.676,-10.529,14.215,6.2,451.0,3,2004-11-12,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt2649554,Midnight Special,PG-13,Warner Bros.,,,3.876,7.038,,,14.213,6.4,69293.0,3,2016-02-12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
tt1878841,The Darkness,PG-13,BH Tilt,,4.176,11.228,11.379,7.052,7.203,14.211,4.6,12881.0,3,2016-05-13,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt0454919,Pulse,PG-13,Dimension Films,Pulse,25.724,25.428,37.738,-0.296,12.014,14.211,4.9,301.0,3,2006-08-11,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt5649144,The Florida Project,R,A24,,2.052,6.057,11.422,4.005,9.37,14.208,7.5,73912.0,4,2017-10-06,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0285462,Boat Trip,R,Artisan Entertainment,,27.181,11.688,20.413,-15.493,-6.768,14.207,5.1,391.0,4,2002-10-01,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1268799,A Very Harold & Kumar Christmas,R,Warner Bros.,Harold & Kumar,21.797,40.223,41.521,18.426,19.724,14.204,6.15,62771.0,4,2011-11-04,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0293815,Friday After Next,R,New Line Cinema,Friday,13.59,45.193,45.565,31.603,31.975,14.204,6.2,227.0,4,2002-11-22,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0308353,Happily Never After,PG,Lionsgate,,57.572,19.255,46.553,-38.317,-11.019,14.204,4.9,302.0,2,2007-01-05,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
tt0374900,Napoleon Dynamite,PG,Fox Searchlight Pictures,,0.526,58.575,60.666,58.049,60.14,14.203,6.8,1168.0,2,2004-06-11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1058017,The Invention Of Lying,PG-13,Warner Bros.,,21.871,21.814,38.312,-0.057,16.441,14.201,6.2,1296.0,3,2009-09-13,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
tt3068194,Love & Friendship,PG,Roadside Attractions,,,14.635,22.346,,,14.198,6.300000000000001,21515.0,2,2016-05-26,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt1356864,Im Still Here,R,Magnolia Pictures,,,0.48,0.735,,,14.185,6.15,18859.0,4,2010-09-10,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
tt0300051,Jersey Girl,PG-13,Miramax,,46.028,33.23,46.676,-12.798,0.648,14.185,6.0,672.0,3,2004-03-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt1175709,All Good Things,R,,,23.456,0.683,1.541,-22.773,-21.915,14.183,6.15,50296.0,4,2010-12-03,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
tt6217608,The Rider,R,Sony Pictures Classics,,,2.482,3.524,,,14.182,7.45,10070.0,4,2017-05-20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
tt3173594,Hacker,R,Archstone Distribution,,,0.012,0.012,,,14.179,6.300000000000001,7924.0,4,2016-09-15,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
tt1491044,The Iceman,R,Millennium Entertainment,,,2.217,5.126,,,14.175,6.65,66252.0,4,2012-09-01,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
tt2080374,Steve Jobs,R,Universal Pictures,,32.011,18.958,37.358,-13.053,5.347,14.161,7.0,141814.0,4,2015-10-09,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
tt0393109,Brick,R,Focus Features,,0.565,2.605,5.139,2.04,4.574,14.155,6.9,765.0,4,2006-03-31,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
tt0484740,Love In The Time Of Cholera,R,New Line Cinema,,,5.644,38.678,,,14.152,6.5,221.0,4,2007-10-04,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt2357129,Jobs,PG-13,Open Road Films (II),,16.604,17.856,47.337,1.252,30.733,14.137,6.0,90662.0,3,2013-08-16,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
tt0260866,Dont Say A Word,R,Twentieth Century Fox,,69.255,76.18,141.632,6.925,72.377,14.137,6.1,560.0,4,2001-09-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt2980592,The Guest,R,Picturehouse (II),,,0.363,2.941,,,14.132,6.65,83280.0,4,2014-09-17,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
tt0228333,Ghosts Of Mars,R,Screen Gems,,38.783,12.064,19.406,-26.719,-19.377,14.127,5.1,665.0,4,2001-08-24,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
tt1306980,50/50,R,Summit Entertainment,,9.178,40.17,47.284,30.992,38.106,14.126,7.4,303169.0,4,2011-09-30,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1407061,Just Wright,PG,Fox Searchlight Pictures,,14.074,25.263,25.48,11.189,11.406,14.124,6.1,12733.0,2,2010-05-14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0376479,American Pastoral,R,Lionsgate,,,0.568,2.154,,,14.122,6.1,13379.0,4,2016-10-20,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0337711,Rugrats Go Wild,PG,Paramount Pictures,Rugrats Movie,33.59,52.942,74.364,19.352,40.774,14.122,6.1,192.0,2,2003-06-13,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0257568,Kangaroo Jack,PG,Warner Bros.,,80.616,89.792,120.691,9.176,40.075,14.12,5.1,592.0,2,2003-01-17,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0981227,Nick And Norahs Infinite Playlist,PG-13,Sony Pictures Entertainment (SPE),,12.037,37.902,40.591,25.865,28.554,14.115,6.4,884.0,3,2008-10-03,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
tt4382872,Extraction,R,Lionsgate Premiere,,,0.018,0.758,,,14.112,4.3,8804.0,4,2015-12-18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt0236493,The Mexican,R,DreamWorks Distribution,,78.951,92.587,204.78,13.636,125.829,14.112,5.9,976.0,4,2001-03-01,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
tt5721088,Just Getting Started,PG-13,Broad Green Pictures,,22.57,6.227,7.832,-16.343,-14.738,14.107,4.7,4965.0,3,2017-12-01,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1999890,Hell Fest,R,Lionsgate,,5.522,11.152,18.233,5.63,12.711,14.103,5.55,9185.0,4,2018-09-27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt0163978,The Beach,R,Twentieth Century Fox,,71.149,56.614,204.991,-14.535,133.842,14.101,6.4,3051.0,4,2000-02-03,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
tt0758794,We Are Marshall,PG,Warner Bros.,,,54.641,54.641,,,14.092,6.9,429.0,2,2006-12-12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt2258345,Fading Gigolo,R,Millennium Entertainment,,,4.173,25.134,,,14.09,6.0,22909.0,4,2013-09-07,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1742044,Jersey Boys,R,Warner Bros.,,43.576,51.253,73.695,7.677,30.119,14.09,6.8,30899.0,4,2014-06-05,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
tt5247022,Paterson,R,Bleecker Street Media,,,2.248,10.011,,,14.084,7.25,56398.0,4,2016-11-17,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0195945,Next Friday,R,New Line Cinema,Friday,14.586,81.47,85.025,66.884,70.439,14.081,6.4,333.0,4,2000-01-12,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0265662,The Rookie,G,Walt Disney Studios Motion Pictures,,29.899,102.744,109.666,72.845,79.767,14.078,6.7,258.0,1,2002-03-25,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
tt1486834,What If,PG-13,CBS Films,,,3.866,9.438,,,14.077,6.75,66138.0,3,2013-09-07,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt1786751,Cbgb,R,XLrator Media,,,0.045,0.045,,,14.077,6.5,8049.0,4,2013-10-11,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
tt2218003,Closed Circuit,R,Focus Features,,,6.365,7.009,,,14.072,6.050000000000001,20741.0,4,2013-08-28,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
tt0371257,Stay,R,Twentieth Century Fox,,,4.668,10.919,,,14.071,6.6,793.0,4,2005-09-24,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
tt5816682,Victoria & Abdul,PG-13,Focus Features,,,22.821,68.282,,,14.068,6.85,25821.0,3,2017-09-14,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
tt1709143,The Last Days On Mars,R,Magnolia Pictures,,,0.027,0.207,,,14.066,5.4,33662.0,4,2013-08-11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
tt6322922,An Inconvenient Sequel Truth To Power,PG,Paramount Pictures,An Inconvenient Truth,1.026,3.587,5.575,2.561,4.549,14.065,6.5,6856.0,2,2017-07-28,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt2361317,Live By Night,R,Warner Bros.,,67.867,10.836,23.207,-57.031,-44.66,14.065,6.300000000000001,48166.0,4,2016-12-25,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
tt3614530,Jem And The Holograms,PG,Universal Pictures,,5.335,2.331,2.49,-3.004,-2.845,14.064,4.8,6985.0,2,2015-10-22,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
tt0210945,Remember The Titans,PG,Walt Disney Studios Motion Pictures,,42.69,164.575,194.532,121.885,151.842,14.064,7.6,1713.0,2,2000-09-29,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0371246,Spanglish,PG-13,Sony Pictures Entertainment (SPE),,101.918,55.74,72.207,-46.178,-29.711,14.064,5.9,853.0,3,2004-12-17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt1480656,Cosmopolis,R,Entertainment One,,,0.86,7.914,,,14.059,5.3,42688.0,4,2012-05-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt2431286,Philomena,PG-13,The Weinstein Company,,13.283,41.741,110.834,28.458,97.551,14.058,7.5,89863.0,3,2013-11-01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt5301662,Marshall,PG-13,Open Road Films (II),,12.311,10.312,10.379,-1.999,-1.932,14.057,7.25,14784.0,3,2017-10-13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1135487,Duplicity,PG-13,Universal Pictures,,70.934,47.967,92.423,-22.967,21.489,14.055,5.9,470.0,3,2009-03-18,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
tt0200027,Riding In Cars With Boys,PG-13,Sony Pictures Entertainment (SPE),,65.1,41.516,45.379,-23.584,-19.721,14.054,6.5,279.0,3,2001-10-19,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0382628,Dark Water,PG-13,,,77.226,32.786,75.829,-44.44,-1.397,14.052,5.4,607.0,3,2005-07-08,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
tt1764234,Killing Them Softly,R,The Weinstein Company,,16.889,16.918,42.706,0.029,25.817,14.05,6.1,125499.0,4,2012-07-30,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
tt2132285,The Bling Ring,R,A24,,,6.471,22.188,,,14.045,5.5,80174.0,4,2013-06-12,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0790604,Deck The Halls,PG,Twentieth Century Fox,,63.995,44.036,59.007,-19.959,-4.988,14.045,5.3,343.0,2,2006-11-22,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt6511932,The Beach Bum,R,Neon,,,3.439,4.472,,,14.043,5.75,4594.0,4,2019-03-21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2784512,Zombeavers,R,Freestyle Releasing,,,0.016,0.06,,,14.031,4.8,15278.0,4,2014-10-20,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt0265029,Americas Sweethearts,PG-13,Revolution Studios,,63.715,129.656,191.57,65.941,127.855,14.029000000000002,5.7,559.0,3,2001-07-17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt1161418,Gentlemen Broncos,PG-13,Fox Searchlight Pictures,,11.822,0.134,0.14,-11.688,-11.682,14.028,5.9,103.0,3,2009-09-30,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
tt3203606,Trumbo,R,Bleecker Street Media,,,8.385,12.196,,,14.027,7.35,69950.0,4,2015-10-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0462504,Rescue Dawn,PG-13,Metro-Goldwyn-Mayer (MGM),,,6.889,9.006,,,14.026,6.9,725.0,3,2006-09-09,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
tt0363589,Elephant,R,Fine Line Features,,,1.702,13.452,,,14.023,7.1,1138.0,4,2003-09-06,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1430626,The Pirates! In An Adventure With Scientists!,PG,Sony Pictures Entertainment (SPE),,61.925,34.961,138.548,-26.964,76.623,14.022,6.550000000000001,42689.0,2,2012-03-12,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt1441326,Martha Marcy May Marlene,R,Fox Searchlight Pictures,,1.147,3.425,5.861,2.278,4.714,14.015,6.800000000000001,46363.0,4,2011-10-21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
tt8760684,Apollo 11,G,Neon,,,8.876,15.064,,,14.014,8.2,4956.0,1,2019-03-01,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
tt0414993,The Fountain,PG-13,Warner Bros.,,43.918,12.729,20.665,-31.189,-23.253,14.011,6.9,1833.0,3,2006-09-06,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
tt1153706,Dance Flick,PG-13,Paramount Pictures,,29.556,30.417,37.633,0.861,8.077,14.008,4.6,159.0,3,2009-05-22,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
tt1270835,Hatchet Ii,R,Vitagraph Films,Hatchet,,0.062,0.183,,,14.004,5.55,11543.0,4,2010-08-26,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt3289728,Equals,PG-13,A24,,,0.035,2.224,,,13.998,6.1,25028.0,3,2015-07-15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
tt5610554,Tully,R,Focus Features,,,9.407,15.699,,,13.987,6.9,42150.0,4,2018-05-04,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1412528,Table 19,PG-13,Fox Searchlight Pictures,,5.129,3.708,4.956,-1.421,-0.173,13.98,5.9,23475.0,3,2017-03-03,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0265349,The Mothman Prophecies,PG-13,Screen Gems,,50.285,48.229,75.933,-2.056,25.648,13.98,6.1,695.0,3,2002-01-25,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
tt0271263,Eight Crazy Nights,PG-13,Sony Pictures Entertainment (SPE),,,32.055,32.39,,,13.978,5.2,198.0,3,2002-11-27,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
tt4061010,Blackway,R,Electric Entertainment,,,0.029,0.455,,,13.970999999999998,5.25,7952.0,4,2015-10-03,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
tt0327056,Mystic River,R,Warner Bros.,,33.59,121.106,210.402,87.516,176.812,13.969,7.7,4193.0,4,2003-10-07,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
tt0453562,42,PG-13,Warner Bros.,,39.295,105.178,107.891,65.883,68.596,13.965,7.3,78963.0,3,2013-04-12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0443272,Lincoln,PG-13,Walt Disney Studios Motion Pictures,,73.184,205.149,308.859,131.965,235.675,13.963,7.1,231468.0,3,2012-11-09,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
tt3286052,The Blackcoats Daughter,R,A24,,,0.021,0.039,,,13.956,5.85,13606.0,4,2017-03-31,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt0273517,Darkness,PG-13,Dimension Films,,14.406,30.121,46.192,15.715,31.786,13.942,5.6,232.0,3,2002-10-02,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt0430779,Everyones Hero,G,Twentieth Century Fox,,,18.224,20.864,,,13.941,5.6,141.0,1,2006-09-15,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0303816,Cabin Fever,R,Lionsgate,Cabin Fever,2.015,28.428,41.052,26.413,39.037,13.941,5.6,773.0,4,2003-08-15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
